FijiId;FirstPoint;LastPoint;Direction;Type;Class;UTurnAllowed;ZLvlFrom;ZLvlTo;CargoFrame;Exceptions;PartnerIds;BranchSysCode;CountrySysCode;RegionSysCode;DistrictSysCode;CitySysCode;CargoPassZoneSysCode;IsBlockedCar;IsBlockedCarAnyDirection;IsBlockedBicycle;IsBlockedBicycleAnyDirection;IsBlockedPedestrian;IsBlockedPedestrianAnyDirection;IsBlockedCargo;IsBlockedCargoAnyDirection;IsBlockedCargoOnlyAnyDirection;IsBlockedCargoOnly;IsBlockedCargoDoesNotBreakCargoCarcass;CargoMaximumPermissibleMass;IsSidewalk
145165490;4581628.55_2276904.4;4581853.91_2276690.85;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165490;4581853.91_2276690.85;4581628.55_2276904.4;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165489;4581853.91_2276690.85;4581918.78_2276640.81;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165489;4581918.78_2276640.81;4581853.91_2276690.85;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165487;4580239.22_2277268.5;4580243.8_2277291.37;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165487;4580243.8_2277291.37;4580239.22_2277268.5;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165486;4581802.93_2276683.56;4581853.91_2276690.85;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165486;4581853.91_2276690.85;4581802.93_2276683.56;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165485;4580952.86_2277259.1;4581014.22_2277225.76;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165485;4581014.22_2277225.76;4580952.86_2277259.1;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165484;4581916.98_2276814.39;4581918.78_2276640.81;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165484;4581918.78_2276640.81;4581916.98_2276814.39;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165483;4581329.08_2277170.05;4581419.54_2276896.09;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165483;4581419.54_2276896.09;4581329.08_2277170.05;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165482;4581242.78_2276820.1;4581349.08_2276835.53;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165482;4581349.08_2276835.53;4581242.78_2276820.1;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165481;4581307.28_2276928.14;4581349.08_2276835.53;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165481;4581349.08_2276835.53;4581307.28_2276928.14;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165480;4581349.08_2276835.53;4581419.54_2276896.09;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165480;4581419.54_2276896.09;4581349.08_2276835.53;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165479;4579785.84_2277285.42;4579818.92_2277226.96;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165479;4579818.92_2277226.96;4579785.84_2277285.42;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165478;4579818.92_2277226.96;4580101.7_2276988.55;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165478;4580101.7_2276988.55;4579818.92_2277226.96;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165477;4579821.05_2277291.14;4579827.29_2277227;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165477;4579827.29_2277227;4579821.05_2277291.14;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165475;4581332.06_2277297.09;4581269.35_2277253.76;1;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165475;4581269.35_2277253.76;4581332.06_2277297.09;2;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165474;4581050.65_2277257;4581105.47_2277226.15;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165474;4581105.47_2277226.15;4581050.65_2277257;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165473;4581215.02_2277343.39;4581269.35_2277253.76;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165473;4581269.35_2277253.76;4581215.02_2277343.39;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165472;4581269.35_2277253.76;4581259.8_2277241.28;1;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165472;4581259.8_2277241.28;4581269.35_2277253.76;2;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165470;4581437.02_2276884.84;4581802.93_2276683.56;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165470;4581802.93_2276683.56;4581437.02_2276884.84;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165469;4581395.88_2275342.47;4581353.11_2275344.69;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165469;4581353.11_2275344.69;4581395.88_2275342.47;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165468;4581419.54_2276896.09;4581437.02_2276884.84;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165468;4581437.02_2276884.84;4581419.54_2276896.09;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165467;4581551.85_2275399.43;4581395.88_2275342.47;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165467;4581395.88_2275342.47;4581551.85_2275399.43;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165466;4581055.57_2277276.31;4581050.65_2277257;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165466;4581050.65_2277257;4581055.57_2277276.31;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165464;4581050.65_2277257;4581014.22_2277225.76;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165464;4581014.22_2277225.76;4581050.65_2277257;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165462;4581353.11_2275344.69;4581330.3_2275328.2;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165462;4581330.3_2275328.2;4581353.11_2275344.69;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165460;4579994.51_2274898.71;4580135.25_2274813.44;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165460;4580135.25_2274813.44;4579994.51_2274898.71;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165458;4579955.07_2274901.38;4579994.51_2274898.71;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165458;4579994.51_2274898.71;4579955.07_2274901.38;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165457;4579994.51_2274898.71;4580126.16_2274980.64;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165457;4580126.16_2274980.64;4579994.51_2274898.71;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165453;4580640.07_2273106.72;4580684.52_2273154.13;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165453;4580684.52_2273154.13;4580640.07_2273106.72;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165448;4580445.52_2273047.98;4580519.53_2272946.91;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165448;4580519.53_2272946.91;4580445.52_2273047.98;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165444;4580445.52_2273047.98;4580640.07_2273106.72;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165444;4580640.07_2273106.72;4580445.52_2273047.98;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165442;4580236.95_2272958.61;4580331.4_2273089.18;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165442;4580331.4_2273089.18;4580236.95_2272958.61;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165440;4579955.07_2274901.38;4580080.47_2275162.58;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165440;4580080.47_2275162.58;4579955.07_2274901.38;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430538;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165439;4580244.72_2270903.73;4580347.46_2270869.37;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165439;4580347.46_2270869.37;4580244.72_2270903.73;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165438;4580130.93_2270986.05;4580244.72_2270903.73;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165438;4580244.72_2270903.73;4580130.93_2270986.05;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165436;4581115.86_2270647.78;4581281.89_2270714.06;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165436;4581281.89_2270714.06;4581115.86_2270647.78;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165434;4579975.33_2271009.65;4580130.93_2270986.05;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165434;4580130.93_2270986.05;4579975.33_2271009.65;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165433;4580347.46_2270869.37;4580601.04_2270748.11;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165433;4580601.04_2270748.11;4580347.46_2270869.37;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165431;4579711.43_2270974.62;4579975.33_2271009.65;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165431;4579975.33_2271009.65;4579711.43_2270974.62;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165430;4580601.04_2270748.11;4581115.86_2270647.78;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165430;4581115.86_2270647.78;4580601.04_2270748.11;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165428;4582656.97_2265394.63;4582566.4_2265369.86;1;0;4;False;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165428;4582566.4_2265369.86;4582656.97_2265394.63;2;0;4;False;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165425;4580519.53_2272946.91;4580579.34_2272760.94;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165425;4580579.34_2272760.94;4580519.53_2272946.91;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165423;4580519.53_2272946.91;4580571.8_2272980.33;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165423;4580571.8_2272980.33;4580519.53_2272946.91;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165412;4580332.06_2273148.58;4580331.4_2273089.18;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165412;4580331.4_2273089.18;4580332.06_2273148.58;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165411;4580173.29_2271027.53;4580340_2271061.29;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165411;4580340_2271061.29;4580173.29_2271027.53;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165410;4580244.72_2270903.73;4580173.29_2271027.53;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165410;4580173.29_2271027.53;4580244.72_2270903.73;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165409;4580173.29_2271027.53;4580340_2271061.29;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165409;4580340_2271061.29;4580173.29_2271027.53;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165402;4580130.93_2270986.05;4580146.8_2270879.18;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165402;4580146.8_2270879.18;4580130.93_2270986.05;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165401;4580087.54_2271029.78;4580173.29_2271027.53;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165401;4580173.29_2271027.53;4580087.54_2271029.78;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165400;4581115.86_2270647.78;4580840.46_2270924.08;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165400;4580840.46_2270924.08;4581115.86_2270647.78;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165399;4581205.16_2270622.38;4581281.89_2270714.06;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165399;4581281.89_2270714.06;4581205.16_2270622.38;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165397;4579934.18_2270921.49;4579964.88_2270904.03;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165397;4579964.88_2270904.03;4579934.18_2270921.49;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165396;4579975.33_2271009.65;4579934.18_2270921.49;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165396;4579934.18_2270921.49;4579975.33_2271009.65;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165395;4579934.18_2270921.49;4579950.24_2270864.5;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165395;4579950.24_2270864.5;4579934.18_2270921.49;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165393;4581817.22_2271267.3;4582058.52_2271172.26;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165393;4582058.52_2271172.26;4581817.22_2271267.3;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165390;4581817.22_2271267.3;4581840.06_2270902.68;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165390;4581840.06_2270902.68;4581817.22_2271267.3;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165389;4580347.46_2270869.37;4580277.16_2270789.75;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165389;4580277.16_2270789.75;4580347.46_2270869.37;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165387;4580601.04_2270748.11;4580466.76_2270961.47;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165387;4580466.76_2270961.47;4580601.04_2270748.11;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165384;4579708.78_2270962.45;4579768.92_2270942.92;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165384;4579768.92_2270942.92;4579708.78_2270962.45;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165382;4579711.43_2270974.62;4579708.78_2270962.45;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165382;4579708.78_2270962.45;4579711.43_2270974.62;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165379;4581797.14_2266400.82;4581457.15_2266555.49;1;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165379;4581457.15_2266555.49;4581797.14_2266400.82;2;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165378;4581302.29_2266170.47;4581236.41_2265798.89;1;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165378;4581236.41_2265798.89;4581302.29_2266170.47;2;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165377;4581839.03_2266316.75;4581797.14_2266400.82;1;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165377;4581797.14_2266400.82;4581839.03_2266316.75;2;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165375;4581888.3_2266332.27;4581839.03_2266316.75;1;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165375;4581839.03_2266316.75;4581888.3_2266332.27;2;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165374;4581888.3_2266332.27;4581931.29_2266304.96;1;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165374;4581931.29_2266304.96;4581888.3_2266332.27;2;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165372;4581457.15_2266555.49;4581302.29_2266170.47;1;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165372;4581302.29_2266170.47;4581457.15_2266555.49;2;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165371;4581302.29_2266170.47;4581593.35_2266225.46;1;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165371;4581593.35_2266225.46;4581302.29_2266170.47;2;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165369;4581593.35_2266225.46;4581715.17_2266218.81;1;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165369;4581715.17_2266218.81;4581593.35_2266225.46;2;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165367;4581469.48_2266600.63;4581457.15_2266555.49;1;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165367;4581457.15_2266555.49;4581469.48_2266600.63;2;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165366;4581376.46_2266787.53;4581469.48_2266600.63;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165366;4581469.48_2266600.63;4581376.46_2266787.53;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165365;4581726.47_2266689.33;4581745.58_2266700.01;1;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165365;4581745.58_2266700.01;4581726.47_2266689.33;2;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165364;4581758.88_2266812.35;4581745.58_2266700.01;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165364;4581745.58_2266700.01;4581758.88_2266812.35;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165363;4581121.33_2266728.66;4581376.46_2266787.53;1;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165363;4581376.46_2266787.53;4581121.33_2266728.66;2;0;2;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165362;4581745.58_2266700.01;4582060.61_2266841.43;1;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165362;4582060.61_2266841.43;4581745.58_2266700.01;2;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
145165361;4581726.47_2266689.33;4581658.13_2266671.43;1;0;3;True;0;0;False;;;229;164;70030076149053560;70030076486430543;-1;-1;False;False;False;False;False;False;False;False;False;False;False;;False
